Hit	#	query_length	percent_match	strand_orient.	NA	NA	CIGAR_format	query_id	database_id
N	*	*	*	.	*	*	*	9b9dd67b925efbd46d36b2560a95262e	*
H	825	245	99.6	-	0	0	90I245M430I	9ca38cea75b96ad0741c8adf19b85e64	Mada.2560.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	9c08e35bdb66701e45157c3498c8b1de	*
N	*	*	*	.	*	*	*	9bb482cb60d1ec77a2b2c3a4392d3c56	*
N	*	*	*	.	*	*	*	9c10f50dcdca07102d4d5e0ad92eaba8	*
N	*	*	*	.	*	*	*	9bdf430783880b4fce92249cebaeb897	*
N	*	*	*	.	*	*	*	9c2436646967ad8a9a31f3b246f7ca51	*
N	*	*	*	.	*	*	*	9c966233776687eba33fb22ae4e6643b	*
N	*	*	*	.	*	*	*	9c98e4853149de77247cbadca0a35c2d	*
N	*	*	*	.	*	*	*	9cb7f57b8e6feb67471567fe696779d2	*
N	*	*	*	.	*	*	*	9cfdfedc4ac13c77d813cd34b1464376	*
N	*	*	*	.	*	*	*	9ceddd50f886021e5009776ed3180724	*
N	*	*	*	.	*	*	*	9cf70afc48875d49d9515fec9ce70305	*
N	*	*	*	.	*	*	*	9d013757b3a26114cad6374303ee51db	*
N	*	*	*	.	*	*	*	9d3e638438869381cb4fb7aa341738e6	*
N	*	*	*	.	*	*	*	9d02cb883548b52a26aa87bb83995715	*
N	*	*	*	.	*	*	*	9d364eac393e80a2eab984042d06e34f	*
N	*	*	*	.	*	*	*	9d52eb3fd50f2544144da7ed7d03ab77	*
H	718	245	99.6	-	0	0	67I245M279I	9e3efae8e141c79d89b4f6d2a8ce1882	Mada.1403.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	9d4a32580e18ce1d3a0e8e9d170a1a9b	*
N	*	*	*	.	*	*	*	9daf62bed8cf9480727e25731f8456ff	*
N	*	*	*	.	*	*	*	9dc4652f55280a4a233d1a2340475b51	*
N	*	*	*	.	*	*	*	9d93126aacef1e50accdc9b2daf3ba06	*
N	*	*	*	.	*	*	*	9e1d7fe35ab55b3002012758b519f9cc	*
N	*	*	*	.	*	*	*	9e3d5d5f80aedf40d5524832a6bc710e	*
N	*	*	*	.	*	*	*	9df6446563e443fc2f2d75eb7a40679b	*
N	*	*	*	.	*	*	*	9e2fa4d1c492f8cfb45f13bd7ae1cc00	*
N	*	*	*	.	*	*	*	9e68f5f7e74094ae23b925e618da8ec0	*
N	*	*	*	.	*	*	*	9e54268af44e3ffdd97a4287a7d41181	*
N	*	*	*	.	*	*	*	9e86b3ab3e0c8a723d132d1b17dbe388	*
N	*	*	*	.	*	*	*	9e9b7c7438ddd8b797537acc7afd7eca	*
N	*	*	*	.	*	*	*	9e98551f3b29e0f13664122a7f987e89	*
H	825	245	100	-	0	0	90I245M430I	9f5bc71a0a93ede3113755a8e878bb7d	Mada.2560.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	9eb2508fb5daebff4532ff7d2d5ff744	*
N	*	*	*	.	*	*	*	9eb5eccbf3b6f3f6af32b86bffcf03d0	*
N	*	*	*	.	*	*	*	9ec0f5254c5a47fdae11e34c4df133fd	*
N	*	*	*	.	*	*	*	9ed020f4a977c75ab7d83981f65bceff	*
N	*	*	*	.	*	*	*	9f1336830586540c418c45ab733c5083	*
H	490	245	99.2	+	0	0	465I245M662I	9f773e7d80e90efa9e0eccd80a41bd9c	642C.USA.Wild.Bd.AP.Assay.Inhibitory
H	120	245	100	+	0	0	205I245M129I	9fb7b89890f358c262c2ac2163a9d76b	THA3.3.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	9edfbbd398454136ffabfa782936f411	*
N	*	*	*	.	*	*	*	9f39094ab7e56e8b91dc5c62c327cac1	*
N	*	*	*	.	*	*	*	9f4dc421dab5ccfd8dac32480f6f3240	*
N	*	*	*	.	*	*	*	9f740055ada55d16eecc27a1ee8b444f	*
H	1439	245	99.2	-	0	0	65I245M439I	9ff977bafc23ff09f4c5bd30d5827b9e	Mada.93.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	9f7b26b2ddcb84eb2148492ccd223d83	*
N	*	*	*	.	*	*	*	9fa1d85f43062fed2cca1f4f85345cc8	*
N	*	*	*	.	*	*	*	9fb59b7c78c1d211d3397d053d6e6c83	*
H	135	245	100	-	0	0	26I245M290I	a03dd38d8f85ac0d2636d372de7d0553	Mada.375.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a0658d6ca98ba12f82ae2202bf59809f	*
H	176	245	99.6	+	0	0	465I245M669I	a1385ba1f95891efcacf8b9e86d9daa3	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	a07e5c8e6779d8951c4c485a7770a2c5	*
N	*	*	*	.	*	*	*	a03e9ee7d1d2e1282bdd41a62b6205d5	*
N	*	*	*	.	*	*	*	9ffca7fc905cfe1f308dd59661ce2faa	*
N	*	*	*	.	*	*	*	a0b9fac55d0bbb53e65e97ee71387051	*
N	*	*	*	.	*	*	*	a0147cd37d1f7feda05fce4f42e17822	*
N	*	*	*	.	*	*	*	a086a17dc01da8e8f747d98447ed5d39	*
H	794	245	99.2	-	0	0	683I245M457I	a0eed7452b7e1655d3ee9b680a5e0ed8	Panama07A.64A.Panama.Wild.Bd.AP.Assay.Inhibitory
H	892	245	99.2	+	0	0	452I245M678I	a17dcf6673b53158074f3b82981937a1	BFE9A.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a0f3fbe6e1267c425fe901ec81a9b232	*
N	*	*	*	.	*	*	*	a115af5db55752a9cc88920d949fef3d	*
N	*	*	*	.	*	*	*	a126467c08cbc32af2cb81e0679286b3	*
N	*	*	*	.	*	*	*	a176fa8e0658fa3503fcefa5e397b811	*
N	*	*	*	.	*	*	*	a188eebe1dfbb848b82595743c45cdcf	*
N	*	*	*	.	*	*	*	a1561cb79ce6515244a9274d8cc05ae9	*
H	444	245	99.6	-	0	0	678I245M471I	a21be0e328614101de70345546a9a245	Panama07A.60E-D.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	a1a03ed30475daa62ecff6864c354e03	*
N	*	*	*	.	*	*	*	a1c251eff2ac3a01ce3132a5c915f804	*
N	*	*	*	.	*	*	*	a1d5e2bb1bf0412b383d6c9cd8a56b07	*
N	*	*	*	.	*	*	*	a1b5f624b0b5d71b5edd0933fefc986b	*
N	*	*	*	.	*	*	*	a1f3293b405f9b7825bd410686363ebd	*
N	*	*	*	.	*	*	*	a1fd026243c0d74ecb66540fb2aa8586	*
N	*	*	*	.	*	*	*	a1e4e665d7a7fdb40b0cb3452717b31f	*
N	*	*	*	.	*	*	*	a2176c0ff7eaf6249682396a30986c59	*
N	*	*	*	.	*	*	*	a22e04757f8d39710ec932f0f28e3a01	*
N	*	*	*	.	*	*	*	a28c64328b1ca28cc9ac277ab3772a88	*
N	*	*	*	.	*	*	*	a232043f9096e32e966df8330c3bef64	*
H	794	245	99.6	-	0	0	683I245M457I	a2e8c78e81507d64850d217f5b41018c	Panama07A.64A.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	a2b6a1c001a16c3e19598ee60997e4c1	*
N	*	*	*	.	*	*	*	a2bcc7e0c54e254f74be558c1321d326	*
N	*	*	*	.	*	*	*	a291f821bfd4dd034ed39e9c8c533d7a	*
N	*	*	*	.	*	*	*	a2bd2b97e2346d67b049dd796180b37e	*
N	*	*	*	.	*	*	*	a300eb90de4cdadd02f6710de5e2ba38	*
N	*	*	*	.	*	*	*	a29eed4820093fc89e270c3e3366b91b	*
N	*	*	*	.	*	*	*	a2b786cd15709069edccc16b408a385b	*
N	*	*	*	.	*	*	*	a30625baf4b46cb91921f0886a662d52	*
H	84	245	99.2	-	0	0	608I245M409I	a36ae7fa42c509053e8be65fe9ddf1dd	Panama142O.Panama.Wild.Bd.Inhibitory
H	827	245	99.6	-	0	0	92I245M294I	a3c842b37bc5f401b448d1fde46766ce	Mada.2184.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a322dbaf4f12eeb32a7defdd5dc9e2a6	*
N	*	*	*	.	*	*	*	a323943bbaa20a1d117e7c829e8c0da4	*
N	*	*	*	.	*	*	*	a37ff25a6b06c22a51f4d915340088b3	*
N	*	*	*	.	*	*	*	a3c4dbda61c3e5c5a22b2b3413d72be1	*
N	*	*	*	.	*	*	*	a3cfe05a4a8036748daa5b6f4a5dda45	*
N	*	*	*	.	*	*	*	a352e8a1d416e6dc174048c9a1701a8d	*
N	*	*	*	.	*	*	*	a38d2d8878ae8bd0319da627366599a7	*
N	*	*	*	.	*	*	*	a3d0e17a24f1673f0e00b0a573b7d048	*
N	*	*	*	.	*	*	*	a3ce0fd063eabe2b0e84aabe71489665	*
N	*	*	*	.	*	*	*	a3eafb0475497aa08c4ee4d10497e80f	*
N	*	*	*	.	*	*	*	a43c112e7d16fb952e2e626a44caa37b	*
N	*	*	*	.	*	*	*	a456b8af33bcb16ac03a4001723eed24	*
N	*	*	*	.	*	*	*	a4424e8df40933d542d761f9310f7b8b	*
N	*	*	*	.	*	*	*	a44ad2c6b6f02be3901a247878006858	*
N	*	*	*	.	*	*	*	a46acadc83fdadf01a49d5bbc98116b0	*
N	*	*	*	.	*	*	*	a4919f26acac434fe0211813aaf1286f	*
N	*	*	*	.	*	*	*	a480da9ef3f199e006f046b9323f39e2	*
N	*	*	*	.	*	*	*	a46d8d58e3c83ebafb64d0b82e92d701	*
N	*	*	*	.	*	*	*	a48f6c014cc07e42f2c64728f8335714	*
N	*	*	*	.	*	*	*	a4946437225c77c82f4bc8d2d2cabb40	*
N	*	*	*	.	*	*	*	a496dff56ae2d4ae9d2ef607e6c5e8b7	*
N	*	*	*	.	*	*	*	a4ad140822ed9594ccb4c9524b396a1d	*
N	*	*	*	.	*	*	*	a4c8277b5e5f9ce7e7e8afa42db9e6f8	*
N	*	*	*	.	*	*	*	a523f8b296f8d2d877e65b1294849ce2	*
N	*	*	*	.	*	*	*	a5143ab1d2d5621d095cc650aaff7e31	*
N	*	*	*	.	*	*	*	a4cc3055e5ad7643c120b7e2643727ec	*
N	*	*	*	.	*	*	*	a55f6b5deda32543dbc5e94b9966c291	*
N	*	*	*	.	*	*	*	a53372f2abb70d890b2bb57ccd0d47ee	*
N	*	*	*	.	*	*	*	a534f0280d03eb8cf0646fa62b98d26f	*
N	*	*	*	.	*	*	*	a54a10dc5e49a1280a7b00eebb31f3da	*
N	*	*	*	.	*	*	*	a56f4fd6cc8c5d23a8719b866e655825	*
N	*	*	*	.	*	*	*	a57039992efd48a808deb66feed797f6	*
N	*	*	*	.	*	*	*	a560198558bd7e6f32d5564e6ab8a589	*
H	1439	245	99.2	-	0	0	65I245M439I	a58fee4df2bde162a96607377520aba2	Mada.93.Madagascar.Wild.Bd.Inhibitory
H	789	245	99.3	+	0	0	95D150M404I	a5ad3dc78a966b30ef60813dffc315a7	A.lugubris6.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a572dd44d5ae93d64f48934b6dd436bf	*
N	*	*	*	.	*	*	*	a5aaa8492ab11a914b9e1a526244028f	*
N	*	*	*	.	*	*	*	a59ec2fa129625870b48b3b2910847ce	*
N	*	*	*	.	*	*	*	a5a72d64a587d2736c2808311eb5375f	*
H	972	245	99.6	+	0	0	469I245M688I	a6673a554dd1556f1a3cf259f94c45e7	CH24-3.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a5d57e6900d0bafdf9a5b4fbb44a9558	*
N	*	*	*	.	*	*	*	a5d45c91025c6bf3743c723e05b0d1b2	*
N	*	*	*	.	*	*	*	a5fd6da49ac827e25b250c6424d59e02	*
N	*	*	*	.	*	*	*	a60c47c14d421d6fc1491742648bfe31	*
N	*	*	*	.	*	*	*	a66b75011b775b3fda2af72704a61659	*
N	*	*	*	.	*	*	*	a66ef52cf273aee355bfe69957896d18	*
N	*	*	*	.	*	*	*	a687f98ee257e2bc36338ec41c8c3712	*
N	*	*	*	.	*	*	*	a68800968165b9ad911d4021adbdd40e	*
N	*	*	*	.	*	*	*	a6b3523d430b588732b669475db16da0	*
H	1310	245	99.6	+	0	0	471I245M669I	a80c2bf0135f378de4aa06cbd814509c	ABZ.EC039.Ecuador.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	a68ba51cbf48e7e25b5c630cbb27dab7	*
N	*	*	*	.	*	*	*	a6d3976bf664ab39c03b7ff4c8671120	*
N	*	*	*	.	*	*	*	a6c292bd412e6c2921b0198f9fc1d148	*
N	*	*	*	.	*	*	*	a6f62aabd1680eab118102e56e9c81a4	*
N	*	*	*	.	*	*	*	a6eea2565ce119d3b99b40e1f5eead22	*
N	*	*	*	.	*	*	*	a78e38a62acbf6c098ee73cb90871664	*
N	*	*	*	.	*	*	*	a7d606b23a5a72fa13b197715dfece91	*
N	*	*	*	.	*	*	*	a6f8755b149b98b1735c0fc5e9365ca4	*
N	*	*	*	.	*	*	*	a804e42e41bfe4e1201f850339b7d634	*
H	368	245	99.2	-	0	0	54I245M249I	a89d1a47f04047587db4c2559cf1deb5	Mada.2950.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a81278c7d3f35121b4cc05464346f988	*
H	215	245	99.6	-	0	0	35I245M246I	a8b37a0c46589f65183b946336a1d1c6	Mada.1154.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a83ff0437794ab29fb2b5748a68ca330	*
H	912	245	99.6	-	0	0	627I245M413I	a90968cec3e09e38319d25a5c09120c7	Panama86E.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a854db62f67a41b15adb6c2f0f8f2e95	*
H	213	245	99.6	-	0	0	64I245M423I	a88cb202e0ea9d37d848e86b4476030f	Mada.1498.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a85f126ade7ae34da953e9877aa48791	*
N	*	*	*	.	*	*	*	a86dfdb0f19a8965bf393f6594197442	*
N	*	*	*	.	*	*	*	a8a81ee3f75fd0977af1383dbab84d36	*
H	306	245	99.6	-	0	0	582I245M378I	a9699229fe5a99ed3f2cceed374fa55a	Panama142A2.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a8e09b8ea6b4cdd8707fc3a968f8cb7d	*
N	*	*	*	.	*	*	*	a8f6a9cad7134de432e86eb98b7007ad	*
N	*	*	*	.	*	*	*	a8fc238384d6d5898eb8b203792a89e9	*
N	*	*	*	.	*	*	*	a909456af95ac1afe25cec2061c60f32	*
N	*	*	*	.	*	*	*	a8ef5190cf11edfeb97a22f796a74bb1	*
N	*	*	*	.	*	*	*	a92746b3ca8c3902803e81fb7b52bc8b	*
N	*	*	*	.	*	*	*	a95f17172261c969a3e5be59b02c2d42	*
N	*	*	*	.	*	*	*	a93a9d7747985e998a1994e7769c28e1	*
N	*	*	*	.	*	*	*	a955f553d3b0981d22dde24fbd7b860e	*
N	*	*	*	.	*	*	*	a969c8ad4cddad06b7fbcd07ff420412	*
H	47	245	100	-	0	0	56I245M428I	aa023f947ccd8c027024da39e3578ef3	DE_0031.Germany.Wild.Bsal.Inhibitory
N	*	*	*	.	*	*	*	a9bc8956de71903cec372a154f3aee28	*
N	*	*	*	.	*	*	*	a9c1d3a32be4a394197c2d8da88cc5d8	*
N	*	*	*	.	*	*	*	a98339673ac65d58c8e9f78b757ed67b	*
H	105	245	99.2	-	0	0	35I245M246I	aa66972d431480955b2892f6ae552636	Mada.1078.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	a9e43994b19e3233501e66ba9777b1f7	*
N	*	*	*	.	*	*	*	a97a92748f86075ad7148bbc5164e8c3	*
N	*	*	*	.	*	*	*	a98a9d528b9301278fa11e89928ee1f9	*
N	*	*	*	.	*	*	*	a9fda7f893fc4f5aaac34ad517250a09	*
N	*	*	*	.	*	*	*	aa299fae64981a1858cc23e9c30b71a3	*
N	*	*	*	.	*	*	*	aa0aaf6228b9fb609f28520fdd9beadf	*
N	*	*	*	.	*	*	*	aa3b049738567bd40949106710475886	*
N	*	*	*	.	*	*	*	aa5843fdfc6cff8ec42d841942e269ca	*
N	*	*	*	.	*	*	*	aa459331a5ee734337a1b61c89a52e82	*
N	*	*	*	.	*	*	*	aa93c5aa6ce56c0349f3ad4339246eab	*
N	*	*	*	.	*	*	*	aab0149b6fc117d19c53af5ce0e338fe	*
N	*	*	*	.	*	*	*	aa933ce898c077001e039368349760fd	*
N	*	*	*	.	*	*	*	aa9d680be848a0b1ff98af2b1ace6cb2	*
N	*	*	*	.	*	*	*	aac6942944de8b56409ec4a46230d0f4	*
N	*	*	*	.	*	*	*	aaa45c2e290ea38a0a75cdfdb209ef25	*
N	*	*	*	.	*	*	*	aacf9e53d8bf561f3f5e4642530564c4	*
N	*	*	*	.	*	*	*	aae04a3a961ae897dac0eda62c41722b	*
N	*	*	*	.	*	*	*	ab08bd2b5a60bfaa707b1fbba3790859	*
H	827	245	99.6	-	0	0	92I245M294I	abdceb5aa6afa2a7e2106fd811d910cf	Mada.2184.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	aaeceeb469cf015c8afb4df1fabdd753	*
N	*	*	*	.	*	*	*	ab3edfae908f2a5f9fbb685f38d27ed8	*
N	*	*	*	.	*	*	*	ab159ef2588ff5a0e0bb6f32252c4434	*
N	*	*	*	.	*	*	*	ab54901462f46b0fa17c404bfc2054d0	*
N	*	*	*	.	*	*	*	ab652592c386afe5d78964372d1c0c72	*
N	*	*	*	.	*	*	*	ab6b6d9ac91d92c0b662a60558b200e7	*
H	537	245	100	+	0	0	443I245M675I	ac1d4aa125553cc9935da5e2b10c6a06	VF16.Colombia.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	ab9ee0af8c53bb5d1257b87b81a39a7d	*
H	928	245	100	-	0	0	19I245M339I	ac373a7cfdb2ef950a76035f44218f80	Mada.4314.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	aba8908682f430c25a3be614790838fb	*
N	*	*	*	.	*	*	*	abf6c497a3cdba381c500a72e0b0c52f	*
N	*	*	*	.	*	*	*	ac1beecc4a528fb56364378880982cec	*
N	*	*	*	.	*	*	*	ac1f60cd67b81db9fd636023d44d8d12	*
N	*	*	*	.	*	*	*	ac31fc20d3daae883cc88ff96747c190	*
H	1339	245	99.2	+	0	0	472I245M682I	acc58d167145b25fd30900a2b5bb2966	VF30.Colombia.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	ac1c858f6bf21ceaa7b8f712dba112c5	*
N	*	*	*	.	*	*	*	ac4f35ffe7c48906e10aecaa73fb28a9	*
N	*	*	*	.	*	*	*	ac981fb7a4a7805178912602c2b211c2	*
N	*	*	*	.	*	*	*	ac3c33bd2c658527fecdf4c97bb32820	*
N	*	*	*	.	*	*	*	acd24b8a627decc109128326de394846	*
H	982	245	99.2	+	0	0	467I245M669I	ad7d16dab1d7817f0813fcf5615ff477	Panama07A.28B.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	acbbded4ee044e3435fa42d51b02b31c	*
N	*	*	*	.	*	*	*	acd4446d0c5e6dd3e3f3d8d4a1ad76ef	*
N	*	*	*	.	*	*	*	ace917057d677a753d7b77c171c52ab9	*
N	*	*	*	.	*	*	*	acea496e5b6619c7fd01765999a103d1	*
N	*	*	*	.	*	*	*	acf07b57223b8e0dc7fbd616c6d4eaec	*
N	*	*	*	.	*	*	*	ad36276cac845f5d95236332377d7dc7	*
N	*	*	*	.	*	*	*	acfeb183c752d220d5cf5c1c71ff3ffb	*
H	970	245	99.6	+	0	0	467I245M676I	ae092dc4ef18124b6a2dad2cce9190fd	Rb-28F.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	ad61af6b4e44a5d6c3d82d762e715389	*
N	*	*	*	.	*	*	*	ad63c3d7bf8d1866969553ab825bac12	*
N	*	*	*	.	*	*	*	ad79f57ce881111156a61400dc9fa26a	*
N	*	*	*	.	*	*	*	adef6fa22da28168b9fed90cc8d89869	*
H	656	245	100	+	0	0	406I245M618I	ae1a6601222af844325b43e5ea72e671	Panama165A.Panama.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	adc8d9143763e5a1448e66cbb63b63d7	*
N	*	*	*	.	*	*	*	adb2fa3d2a55bad710fdcb904a9541d8	*
N	*	*	*	.	*	*	*	adef8a11748e3e47318428b13bb54ca9	*
N	*	*	*	.	*	*	*	adfe8cfe1d7a904a25f8ec9319eef3ef	*
H	962	245	99.6	-	0	0	683I245M467I	aec0770d0c36114b231289640b16214a	Panama07J.39F.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	ae06685a2d5576c3315d553fb9b17e17	*
H	993	245	99.6	+	0	0	474I245M665I	aee34aea899277fc003398601426fba7	Panama07A.41K.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	ae1401d6473c5fda306cd3a08eaf7362	*
N	*	*	*	.	*	*	*	ae3a1519f02d85bea14d6216eb766f5c	*
N	*	*	*	.	*	*	*	ae34113ff2e8398b6c0eb4d257d19b9a	*
N	*	*	*	.	*	*	*	ae74f154a8e6f21ba636df36b848b12e	*
N	*	*	*	.	*	*	*	ae98d7e7305b76be9ae6c6b70e97e0e7	*
N	*	*	*	.	*	*	*	ae9ddf1fc809a4606b6da9e08014fe55	*
N	*	*	*	.	*	*	*	aed1ce7df4cd22a5399737ec12f2f452	*
N	*	*	*	.	*	*	*	aef98f64fdc4b20fbc51dabcc27fe3c3	*
N	*	*	*	.	*	*	*	aed688fdb210aa8783403904d797e431	*
N	*	*	*	.	*	*	*	aee16f11e3d165621c161ccb7d7dd2e7	*
N	*	*	*	.	*	*	*	aee12dc5b1426fbc7a7a7ca156747e48	*
N	*	*	*	.	*	*	*	af2b747e6ca5825c75daf68afe54937b	*
N	*	*	*	.	*	*	*	af4d96ee94a0c48b57a759ce74f907b2	*
N	*	*	*	.	*	*	*	af3617e3f50214ce87f4174cab295494	*
N	*	*	*	.	*	*	*	af7ed95ce7f5e6e37e84a03c30aabb83	*
N	*	*	*	.	*	*	*	af6effbb56a5e5fae44c37c2a2e9f5ce	*
H	794	245	100	-	0	0	683I245M457I	affbf2c1be9ca467eb201941d9782b47	Panama07A.64A.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	af8911875e1143793faba9cf162cc72d	*
N	*	*	*	.	*	*	*	afc92c9e00c6a26cd3338b5f45dd308e	*
H	955	245	99.5	+	0	0	59D186M549I	affa8dfec21308936665d1d4c978cf84	Franklin18.Colorado.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	afcefbca72c6938496281f9f923a257d	*
N	*	*	*	.	*	*	*	afded5ee8c5f6a21fb823fb5e69c756f	*
N	*	*	*	.	*	*	*	aff54229dcae05e09b9bc3b6e00da5cb	*
H	892	245	99.2	+	0	0	452I245M678I	b0739e22e844cee3bc19c4f98a28a4b0	BFE9A.USA.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	afd8e122573cedf337d0ec67f290ec48	*
N	*	*	*	.	*	*	*	b00827407c45b2fc8cf29a0e024225ef	*
H	1310	245	99.6	+	0	0	471I245M669I	b08ad87a568761b255355b5dfab303b5	ABZ.EC039.Ecuador.Wild.Bd.AP.Assay.Inhibitory
H	588	245	100	-	0	0	70I245M446I	b0a6bc03f46b415c519f02b66863a0a5	Mada.231.Madagascar.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	b01bbb55fd54081a213f6b44b6b2b862	*
N	*	*	*	.	*	*	*	b0667bef274d9a76cd3e747d92e560e8	*
N	*	*	*	.	*	*	*	b018a949cf44b7eee820e29d738aeac0	*
N	*	*	*	.	*	*	*	b0842561d9929b4d865090c96d11b540	*
N	*	*	*	.	*	*	*	b05a2bd5cbef63a71bd4ac74d50ea237	*
N	*	*	*	.	*	*	*	b089b471cc2884f9d32d433ccbac5be4	*
N	*	*	*	.	*	*	*	b086cadcb7d930fe88b6a3c4ec1bcb8f	*
N	*	*	*	.	*	*	*	b09f1077c688bc1c1fb7118a4ca9c1cb	*
N	*	*	*	.	*	*	*	b09db318fa509a04ed464b23bb1125fd	*
N	*	*	*	.	*	*	*	b0bcb037021363aff226e608a9dc420f	*
N	*	*	*	.	*	*	*	b0ca7f8281b70bcbe19e1a696546f45c	*
N	*	*	*	.	*	*	*	b0b8c23f8c23c6d4d3752670a4f8d212	*
N	*	*	*	.	*	*	*	b0db200f676c4a0ddf7f1999eb3103c7	*
N	*	*	*	.	*	*	*	b0dafd13dc415074aaccd2b681e42943	*
N	*	*	*	.	*	*	*	b0f4675ecdfc81f5e1a3f25a25dc17dd	*
N	*	*	*	.	*	*	*	b0eb61ebfacb02e324a8aaaf170cbc8a	*
N	*	*	*	.	*	*	*	b0f1b90c938ecfda480eb3e023d2b72d	*
H	962	245	100	-	0	0	683I245M467I	b1a302df3637fb53e4cbfe5dfc388d28	Panama07J.39F.Panama.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	b11691fbbe6757a4bdb4192ce48c535d	*
H	176	245	99.6	+	0	0	465I245M669I	b1bca0dc81b003daca305a26758a62d0	CP12F.USA.Wild.Bd.AP.Assay.Inhibitory
N	*	*	*	.	*	*	*	b1061e725f425eaedf074455af5dc662	*
H	164	245	99.6	+	0	0	11I245M670I	b1e2468c522342581b5399ab5084ff8e	Australia1208.Australia.Wild.Bd.Inhibitory
N	*	*	*	.	*	*	*	b147cd4ddb86c5c4dadb163ee16a34d1	*
N	*	*	*	.	*	*	*	b18b312715f312ddac2e35773d9ec8a3	*
N	*	*	*	.	*	*	*	b18d42ef29eb8e51c367db3c72dfc1ca	*
N	*	*	*	.	*	*	*	b17834e3869263dec354c11607f547bd	*
N	*	*	*	.	*	*	*	b1a346a7c64166809d9049fcec36f547	*
N	*	*	*	.	*	*	*	b1cd8548120fe529305525890cfceb95	*
H	511	245	99.2	-	0	0	682I245M469I	b1f686f825dcf1e145beb0d2ec4c2a51	63F.USA.Captive.Bd.Inhibitory
N	*	*	*	.	*	*	*	b1d0bd80ad90314a7d2aacf025d4496b	*
N	*	*	*	.	*	*	*	b1b7f3dc527760422478531afad9043e	*
N	*	*	*	.	*	*	*	b20206087f38843420ab05827c0b3d8c	*
N	*	*	*	.	*	*	*	b1eb3e991b12b9f49fe601418e6c67fb	*
N	*	*	*	.	*	*	*	b21a851fa834375ebaf21763d875874d	*
N	*	*	*	.	*	*	*	b2256ac508a6c65271eddb98f8a16a4b	*
N	*	*	*	.	*	*	*	b230f4e380563a48e255118eb55ec228	*
N	*	*	*	.	*	*	*	b226ab3af095b51fbf6d0060aa2f4a20	*
N	*	*	*	.	*	*	*	b25207cb837982b3cbba73dec7887bb4	*
N	*	*	*	.	*	*	*	b25b4acaaf039b55ba18d43c1acf9017	*
N	*	*	*	.	*	*	*	b26d197457084848ef166e10ec47f0b0	*
N	*	*	*	.	*	*	*	b2592d541d9f2c9646335251acd88e0c	*
N	*	*	*	.	*	*	*	b28ea553769c05123eb46ab3f519be09	*
N	*	*	*	.	*	*	*	b306b26a0e2149622da21e47c49e0c49	*
N	*	*	*	.	*	*	*	b315420fb1c17d4bfbd7a738d50f4d53	*
N	*	*	*	.	*	*	*	b2a0efbdc365f4c21594a649a5b4df3a	*
N	*	*	*	.	*	*	*	b34a0d10ecb036861503de9baf14c7c0	*
N	*	*	*	.	*	*	*	b32eae920d13baaaa05c276cfc1e03f3	*
N	*	*	*	.	*	*	*	b35939bcf884db53364ae79ba1af8f1b	*
