KO	Temperature	Dose	delta	Level1	Level2	Level3	Gene	Product	EC	EC2	EC3	Full
K11263	T6	5.00E+03	-0.0021452	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+03	-2.15E-03	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+03	-0.0021452	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+03	-2.15E-03	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+03	-0.0021452	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+03	-2.15E-03	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-2.44E-03	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+04	-0.002443085	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+05	-0.009637531	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Carbohydrate metabolism	Propanoate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Carbohydrate metabolism	Glyoxylate and dicarboxylate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Lipid metabolism	Fatty acid biosynthesis	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Carbohydrate metabolism	Pyruvate metabolism	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
K11263	T6	5.00E+06	-0.000609599	Metabolism	Amino acid metabolism	Valine, leucine, and isoleucine mdegradation	bccA,pccA	acetyl-CoA/propionyl-CoAcarboxylase,biotincarboxylase,biotincarboxylcarrierprotein	6.4.1.2	6.4.1.3	6.3.4.14	 bccA, pccA; acetyl-CoA/propionyl-CoA carboxylase, biotin carboxylase, biotin carboxyl carrier protein [EC:6.4.1.2 6.4.1.3 6.3.4.14]
